grid_index,path,bonus_nats,penalty_nats,max_kl_budget,max_target_mass,mode,condition_plan,score_row_count,scored_row_count,model_generation_started,training_started,llama_started,far_aggregation_started,controller_condition_set,controlled_mean_target_mass,controlled_lift_vs_base,controlled_lift_vs_task_only,controlled_rank1_rate,controlled_median_target_margin,controlled_basic_gate_pass,overall_selective_gate_pass,wrong_key_mean_target_mass,wrong_key_lift_vs_base,wrong_key_rank1_rate,wrong_key_basic_gate_pass,wrong_payload_mean_target_mass,wrong_payload_lift_vs_base,wrong_payload_rank1_rate,wrong_payload_basic_gate_pass,base_mean_target_mass,task_only_mean_target_mass,summary_schema
33,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_33/r4_teacher_forced_surface_mass_summary.json,0.75,0.25,0.1,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.010074681412959308,0.005242844369121258,0.008402253564317341,0.41796875,-0.0023857574051362462,False,False,0.006874169190123514,0.0020423321462854638,0.268310546875,False,0.003697494435662918,-0.0011343426081751318,0.123046875,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
34,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_34/r4_teacher_forced_surface_mass_summary.json,0.75,0.25,0.05,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.010074681412959308,0.005242844369121258,0.008402253564317341,0.41796875,-0.0023857574051362462,False,False,0.006874003581686328,0.002042166537848278,0.268310546875,False,0.003697087108982089,-0.0011347499348559609,0.123046875,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
35,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_35/r4_teacher_forced_surface_mass_summary.json,0.75,0.25,0.1,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.010074681412959308,0.005242844369121258,0.008402253564317341,0.41796875,-0.0023857574051362462,False,False,0.006873703448285529,0.002041866404447479,0.268310546875,False,0.0036964835215798075,-0.0011353535222582423,0.123046875,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
36,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_36/r4_teacher_forced_surface_mass_summary.json,1.0,0.0,0.05,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.012734405832276252,0.007902568788438202,0.011061977983634286,0.41796875,-0.003060495451791212,False,False,0.008700399146630566,0.0038685621027925166,0.268310546875,False,0.004696509975111951,-0.0001353270687260988,0.123046875,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
37,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_37/r4_teacher_forced_surface_mass_summary.json,1.0,0.0,0.1,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.01274331527147865,0.0079114782276406,0.011070887422836684,0.41796875,-0.003060495451791212,False,False,0.008701405149468044,0.0038695681056299946,0.268310546875,False,0.004688617183347787,-0.00014321986049026236,0.123046875,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
38,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_38/r4_teacher_forced_surface_mass_summary.json,1.0,0.0,0.05,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.012734405832276252,0.007902568788438202,0.011061977983634286,0.41796875,-0.003060495451791212,False,False,0.008698406563624417,0.003866569519786367,0.268310546875,False,0.00469258742648293,-0.00013924961735511943,0.123046875,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
39,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_39/r4_teacher_forced_surface_mass_summary.json,1.0,0.0,0.1,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.01274331527147865,0.0079114782276406,0.011070887422836684,0.41796875,-0.003060495451791212,False,False,0.00869606985454574,0.0038642328107076906,0.268310546875,False,0.004678527255371989,-0.00015330978846606058,0.123046875,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
40,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_40/r4_teacher_forced_surface_mass_summary.json,1.0,0.0,0.05,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.012734405832276252,0.007902568788438202,0.011061977983634286,0.41796875,-0.003060495451791212,False,False,0.008698176309329675,0.003866339265491625,0.268310546875,False,0.004692084425165888,-0.00013975261867216204,0.123046875,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
41,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_41/r4_teacher_forced_surface_mass_summary.json,1.0,0.0,0.1,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.01274331527147865,0.0079114782276406,0.011070887422836684,0.41796875,-0.003060495451791212,False,False,0.008695325276244503,0.0038634882324064534,0.268310546875,False,0.0046769837637370415,-0.0001548532801010083,0.123046875,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
42,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_42/r4_teacher_forced_surface_mass_summary.json,1.0,0.25,0.05,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.012793824836563772,0.007961987792725722,0.011121396987921806,0.4453125,-0.0017303327040281147,False,False,0.008224785345747332,0.003392948301909282,0.2705078125,False,0.0036897820221639677,-0.0011420550216740821,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
43,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_43/r4_teacher_forced_surface_mass_summary.json,1.0,0.25,0.1,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.012803485183695784,0.007971648139857734,0.011131057335053818,0.4453125,-0.0017303327040281147,False,False,0.008222961658036265,0.0033911246141982154,0.2705078125,False,0.0036754428981495835,-0.0011563941456884663,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
44,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_44/r4_teacher_forced_surface_mass_summary.json,1.0,0.25,0.05,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.012793824836563772,0.007961987792725722,0.011121396987921806,0.4453125,-0.0017303327040281147,False,False,0.008221499630256535,0.003389662586418485,0.2705078125,False,0.003683307877217601,-0.001148529166620449,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
45,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_45/r4_teacher_forced_surface_mass_summary.json,1.0,0.25,0.1,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.012803485183695784,0.007971648139857734,0.011131057335053818,0.4453125,-0.0017303327040281147,False,False,0.008214653788388926,0.003382816744550876,0.2705078125,False,0.003659709963855562,-0.0011721270799824879,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
46,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_46/r4_teacher_forced_surface_mass_summary.json,1.0,0.25,0.05,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.012793824836563772,0.007961987792725722,0.011121396987921806,0.4453125,-0.0017303327040281147,False,False,0.008221160490293311,0.0033893234464552613,0.2705078125,False,0.0036825675791831713,-0.0011492694646548784,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
47,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_47/r4_teacher_forced_surface_mass_summary.json,1.0,0.25,0.1,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.012803485183695784,0.007971648139857734,0.011131057335053818,0.4453125,-0.0017303327040281147,False,False,0.008213626825109177,0.0033817897812711273,0.2705078125,False,0.0036575788604267245,-0.0011742581834113253,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
48,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_48/r4_teacher_forced_surface_mass_summary.json,1.25,0.0,0.05,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.015780825288175038,0.010948988244336988,0.014108397439533071,0.4453125,-0.0022180686064530164,False,False,0.010211983324365015,0.005380146280526965,0.2705078125,False,0.004673365684737973,-0.00015847135910007637,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
49,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_49/r4_teacher_forced_surface_mass_summary.json,1.25,0.0,0.1,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.016153919165162733,0.011322082121324684,0.014481491316520767,0.4453125,-0.0022180686064530164,False,False,0.0103789034241073,0.00554706638026925,0.2705078125,False,0.004644588965931007,-0.0001872480779070429,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
50,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_50/r4_teacher_forced_surface_mass_summary.json,1.25,0.0,0.05,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.015780825288175038,0.010948988244336988,0.014108397439533071,0.4453125,-0.0022180686064530164,False,False,0.010209990741230968,0.005378153697392918,0.2705078125,False,0.004669443135881579,-0.00016239390795647068,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
51,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_51/r4_teacher_forced_surface_mass_summary.json,1.25,0.0,0.1,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.016153919165162733,0.011322082121324684,0.014481491316520767,0.4453125,-0.0022180686064530164,False,False,0.01037222243582292,0.00554038539198487,0.2705078125,False,0.00463181616636632,-0.00020002087747172936,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
52,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_52/r4_teacher_forced_surface_mass_summary.json,1.25,0.0,0.05,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.015780825288175038,0.010948988244336988,0.014108397439533071,0.4453125,-0.0022180686064530164,False,False,0.010209760486936226,0.005377923443098176,0.2705078125,False,0.0046689401345645365,-0.0001628969092735133,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
53,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_53/r4_teacher_forced_surface_mass_summary.json,1.25,0.0,0.1,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.016153919165162733,0.011322082121324684,0.014481491316520767,0.4453125,-0.0022180686064530164,False,False,0.010371477857521683,0.005539640813683633,0.2705078125,False,0.004630272674731373,-0.00020156436910667708,0.09765625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
54,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_54/r4_teacher_forced_surface_mass_summary.json,1.25,0.25,0.05,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.015853012805791877,0.011021175761953828,0.014180584957149911,0.46875,-0.0008260764880105853,False,False,0.009758102208558661,0.004926265164720611,0.2669677734375,False,0.003697487681627365,-0.0011343493622106848,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
55,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_55/r4_teacher_forced_surface_mass_summary.json,1.25,0.25,0.1,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.016230133590624973,0.011398296546786923,0.014557705741983007,0.46875,-0.0008260764880105853,False,False,0.009917261775542308,0.005085424731704258,0.2669677734375,False,0.0036488764167543764,-0.0011829606270836734,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
56,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_56/r4_teacher_forced_surface_mass_summary.json,1.25,0.25,0.05,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.015853012805791877,0.011021175761953828,0.014180584957149911,0.46875,-0.0008260764880105853,False,False,0.009755042851405271,0.004923205807567221,0.2669677734375,False,0.003691461427088427,-0.0011403756167496226,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
57,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_57/r4_teacher_forced_surface_mass_summary.json,1.25,0.25,0.1,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.016230133590624973,0.011398296546786923,0.014557705741983007,0.46875,-0.0008260764880105853,False,False,0.009907592630274742,0.005075755586436692,0.2669677734375,False,0.003630376713047667,-0.0012014603307903826,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
58,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_58/r4_teacher_forced_surface_mass_summary.json,1.25,0.25,0.05,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.015853012805791877,0.011021175761953828,0.014180584957149911,0.46875,-0.0008260764880105853,False,False,0.009754723386950381,0.0049228863431123315,0.2669677734375,False,0.0036907639624672584,-0.0011410730813707914,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
59,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_59/r4_teacher_forced_surface_mass_summary.json,1.25,0.25,0.1,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.016230133590624973,0.011398296546786923,0.014557705741983007,0.46875,-0.0008260764880105853,False,False,0.00990661179542851,0.005074774751590461,0.2669677734375,False,0.0036283418757250274,-0.0012034951681130224,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
60,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_60/r4_teacher_forced_surface_mass_summary.json,1.5,0.0,0.05,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.018983090822700888,0.014151253778862838,0.01731066297405892,0.466796875,-0.0010584203409962356,False,False,0.011800065427618467,0.006968228383780417,0.2662353515625,False,0.004652863099764204,-0.00017897394407384581,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
61,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_61/r4_teacher_forced_surface_mass_summary.json,1.5,0.0,0.1,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.0201429847972463,0.01531114775340825,0.018470556948604333,0.46875,-0.0010584203409962356,False,False,0.012350004569049222,0.007518167525211172,0.2669677734375,False,0.0046120093600166,-0.00021982768382144968,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
62,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_62/r4_teacher_forced_surface_mass_summary.json,1.5,0.0,0.05,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.018983090822700888,0.014151253778862838,0.01731066297405892,0.466796875,-0.0010584203409962356,False,False,0.01179807284448442,0.00696623580064637,0.2662353515625,False,0.00464894055090781,-0.00018289649293024013,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
63,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_63/r4_teacher_forced_surface_mass_summary.json,1.5,0.0,0.1,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.0201429847972463,0.01531114775340825,0.018470556948604333,0.46875,-0.0010584203409962356,False,False,0.012343323580764842,0.0075114865369267925,0.2669677734375,False,0.004599236560451914,-0.00023260048338613615,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
64,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_64/r4_teacher_forced_surface_mass_summary.json,1.5,0.0,0.05,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.018983090822700888,0.014151253778862838,0.01731066297405892,0.466796875,-0.0010584203409962356,False,False,0.011797842590189678,0.006966005546351628,0.2662353515625,False,0.004648437549590767,-0.00018339949424728275,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
65,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_65/r4_teacher_forced_surface_mass_summary.json,1.5,0.0,0.1,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.0201429847972463,0.01531114775340825,0.018470556948604333,0.46875,-0.0010584203409962356,False,False,0.012342579002463605,0.007510741958625555,0.2669677734375,False,0.004597693068816966,-0.00023414397502108386,0.0703125,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
66,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_66/r4_teacher_forced_surface_mass_summary.json,1.5,0.25,0.05,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.019055749527609578,0.014223912483771528,0.01738332167896761,0.498046875,-0.00010981105151586235,False,False,0.011362473129132855,0.006530636085294805,0.2757568359375,False,0.0037094204302334788,-0.001122416613604571,0.056640625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
67,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_67/r4_teacher_forced_surface_mass_summary.json,1.5,0.25,0.1,0.25,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.020235497145762338,0.015403660101924288,0.01856306929712037,0.498046875,-0.00010981105151586235,False,False,0.011908672936482123,0.007076835892644073,0.2757568359375,False,0.003640830958168806,-0.001191006085669244,0.056640625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
68,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_68/r4_teacher_forced_surface_mass_summary.json,1.5,0.25,0.05,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.019055749527609578,0.014223912483771528,0.01738332167896761,0.498046875,-0.00010981105151586235,False,False,0.011359573209931195,0.0065277361660931454,0.2757568359375,False,0.0037037092651814874,-0.0011281277786565624,0.056640625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
69,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_69/r4_teacher_forced_surface_mass_summary.json,1.5,0.25,0.1,0.35,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.020235497145762338,0.015403660101924288,0.01856306929712037,0.498046875,-0.00010981105151586235,False,False,0.011899421799898224,0.0070675847560601746,0.2757568359375,False,0.0036231331433782543,-0.0012087039004597955,0.056640625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
70,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_70/r4_teacher_forced_surface_mass_summary.json,1.5,0.25,0.05,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.019055749527609578,0.014223912483771528,0.01738332167896761,0.498046875,-0.00010981105151586235,False,False,0.011359267421338526,0.006527430377500476,0.2757568359375,False,0.0037030415850765053,-0.0011287954587615445,0.056640625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
71,results/natural_evidence_v2/status/r4_positive_selectivity_pressure_controller_score_863274/grid_71/r4_teacher_forced_surface_mass_summary.json,1.5,0.25,0.1,0.45,additive,base|task_only|controlled_base|wrong_key_controlled_base|wrong_payload_controlled_base,8192,40960,False,False,False,False,controller_only_controls,0.020235497145762338,0.015403660101924288,0.01856306929712037,0.498046875,-0.00010981105151586235,False,False,0.011898474386421665,0.007066637342583615,0.2757568359375,False,0.003621167969050987,-0.001210669074787063,0.056640625,False,0.00483183704383805,0.0016724278486419664,natural_evidence_v2_r4_teacher_forced_surface_mass_summary_v1
